camis,dba,boro,building,street,zipcode,phone,cuisine_description,latitude,longitude
40565141,CARAVAN CHICKEN,MANHATTAN,3501,BROADWAY,10031,7185453980,Chicken,40.825227935583,-73.95133644586
40566167,CARIBBEAN ROTI EXPRESS,QUEENS,128-10,111 AVENUE,11420,7183238974,,40.682781354662,-73.813266155111
40566335,CARRY ON TEA & SYMPATHY,MANHATTAN,110,GREENWICH AVENUE,10011,2128078329,English,40.738410714539,-74.002190387465
40566431,CONNIE O'S,BROOKLYN,158,NORMAN AVENUE,11222,9175787959,Irish,40.726629432219,-73.948078626528
40566617,STARBUCKS,MANHATTAN,750,7 AVENUE,10019,2129740032,Coffee/Tea,40.760746417645,-73.983525051517
40566621,STARBUCKS,STATEN ISLAND,2530,HYLAN BOULEVARD,10306,7189798608,Coffee/Tea,40.570012170834,-74.110196084465
40566706,LA PERLA MEXICANA,BRONX,281,EAST  149 STREET,10451,7185856425,Mexican,40.817142081133,-73.921800249338
40567158,CAFFE NAPOLI,MANHATTAN,191,HESTER STREET,10013,2122268705,Italian,40.718115916207,-73.997803067196
40567189,USULUTECO,BROOKLYN,4017,5 AVENUE,11232,7184368025,Latin American,40.650544988212,-74.004634455099
40567856,STARBUCKS,QUEENS,61-51,188 STREET,11365,7182640658,Coffee/Tea,40.73937721415,-73.78575728482
40568591,FACES & NAMES,MANHATTAN,161,WEST   54 STREET,10019,2125869311,New American,40.76329860681,-73.980726745472
40569633,BOCCA DI BACCO,MANHATTAN,635,NINTH AVENUE,10036,2122622525,Italian,40.760148919682,-73.991387188228
40569838,GLEN ROY BAR AND GRILL,BRONX,145,EAST  149 STREET,10451,7189939804,American,40.818746337462,-73.928027031652
40570634,AN BEAL BOCHT CAFE,BRONX,445,WEST  238 STREET,10463,7188847127,American,40.887273807158,-73.904965067861
40570775,STARBUCKS,MANHATTAN,48,WEST   73 STREET,10023,2125797834,Coffee/Tea,40.77772993905,-73.977462103756
40570910,DIAMANTE POBLANO RESTAURANT,BRONX,2431,JEROME AVENUE,10468,7183295240,Mexican,40.862079885291,-73.90161368759
40571081,ARCHER SPORTS BAR,BRONX,1511,WHITE PLAINS ROAD,10462,3472936815,American,40.838425420318,-73.863662101319
40571082,NATIONAL ARTS CLUB,MANHATTAN,15,GRAMERCY PARK SOUTH,10003,2488906233,American,40.737775898673,-73.986482515651
40571128,THE HEIGHTS BAR & GRILL,MANHATTAN,2867,BROADWAY,10025,2128667035,Tex-Mex,40.805064848224,-73.966052792085
40571528,GEORGE'S,BROOKLYN,5701,5 AVENUE,11220,7184391403,American,40.641088397474,-74.014474306129
40572049,EL DORADO SPORTS LOUNGE,QUEENS,108-15,LIBERTY AVENUE,11419,3479521038,Caribbean,40.683994861546,-73.83303944585
40572098,THE SPRING LOUNGE,MANHATTAN,48,SPRING STREET,10012,2129651774,American,40.721988747863,-73.996403169491
40572494,BURGER KING,QUEENS,33-10,ASTORIA BOULEVARD,11103,7186265632,Hamburgers,40.769681413602,-73.916238646741
40572951,WESTSIDE THEATRE,MANHATTAN,407,WEST   43 STREET,10036,2123152302,American,40.759372248901,-73.992777018183
40572960,RIO DE LA PLATA BAKERY,QUEENS,94-65,CORONA AVENUE,11373,7182715422,Bakery Products/Desserts,40.742302665669,-73.869471186058
40573101,NEW WAH KITCHEN,BRONX,1474,WESTCHESTER AVENUE,10472,7185890625,Chinese,40.828393786538,-73.881330819408
40573138,TAVERN ON JANE,MANHATTAN,31,8 AVENUE,10014,2126752526,American,40.738171866483,-74.004135378917
40573309,THE GATE,BROOKLYN,321,FIFTH AVENUE,11215,7187684329,American,40.672647578442,-73.983388278646
40573338,CRAB SHANTY,BRONX,361,CITY ISLAND AVENUE,10464,7188851810,Seafood,40.84864561614,-73.787019700962
40573412,TRIAD THEATER,MANHATTAN,158,WEST   72 STREET,10023,2123622590,American,40.778153202493,-73.980588833228
40573507,NICOLA'S,MANHATTAN,146,EAST   84 STREET,10028,2122499850,Italian,40.777990009752,-73.956130002968
40573715,HUDSON BAR & BOOKS,MANHATTAN,636,HUDSON STREET,10014,2122292642,American,40.73865488759,-74.005499444447
40574150,WHITESTONE BAGEL FACTORY,QUEENS,24-17,149 STREET,11357,7187627700,Sandwiches,40.77686257535,-73.817572391066
40574293,LA BONBONNIERE,MANHATTAN,28,8 AVENUE,10014,2127419266,American,40.737760135509,-74.004568374549
40574423,TOPAZE RESTAURANT,BROOKLYN,428,EAST   48 STREET,11203,7186936328,Caribbean,40.651241462544,-73.932291552436
40574474,MEZCAL'S,BROOKLYN,223,5 AVENUE,11215,7187833276,Mexican,40.675861310029,-73.980817004063
40574680,PETE'S PLACE,BROOKLYN,5620,1 AVENUE,11220,7186805858,Pizza,40.646897744076,-74.022803439257
40574733,VINNY'S OF CARROLL GARDEN,BROOKLYN,295,SMITH STREET,11231,7188755600,Italian,40.681920462011,-73.993704836374
40574871,BALTHAZAR,MANHATTAN,80,SPRING STREET,10012,2129651414,French,40.72270242812,-73.998109569261
40574872,BALTHAZAR BAKERY,MANHATTAN,80,SPRING STREET,10012,2129651785,Bakery Products/Desserts,40.72270242812,-73.998109569261
40575487,NAPOLI PIZZA,BROOKLYN,254A,LIVONIA AVENUE,11212,7183859153,Pizza,40.662602040497,-73.908490733584
40575863,FAMOUS JOE'S PIZZA,MANHATTAN,7,CARMINE STREET,10014,2123661182,Pizza,40.730464624216,-74.002042192588
40576002,WHITE CASTLE,QUEENS,89-03,57 AVENUE,11373,7184260618,Hamburgers,40.734527887237,-73.872936047012
40576044,CIPRIANI DOWNTOWN,MANHATTAN,376,WEST BROADWAY,10012,2123430999,Italian,40.723761894136,-74.002604795374
40576150,FELICE 64,MANHATTAN,1166,1 AVENUE,10065,2125932223,Italian,40.762637169816,-73.959750018443
40576196,MARIELLA PIZZA,MANHATTAN,965,LEXINGTON AVENUE,10021,2122492065,Pizza,40.76923942196,-73.963052977363
40576251,MCGUINNESS'S SALOON,QUEENS,44-23,QUEENS BOULEVARD,11104,7187299617,Irish,40.743342818979,-73.920270455954
40576403,MAYA,MANHATTAN,1191,1 AVENUE,10065,2125851818,Mexican,40.763051532927,-73.959479025574
40576812,BEL AIRE DINER,QUEENS,31-91,21 STREET,11106,7187213160,Greek,40.765360332795,-73.931539728153
40577007,ACME,MANHATTAN,9,GREAT JONES STREET,10012,2122032121,French,40.727412301884,-73.993920607258
40577204,IMPERIAL BIKER BAR,BROOKLYN,652,FRANKLIN AVENUE,11238,9176820969,American,40.676106992772,-73.956009812053
40577362,GINO'S PIZZA,BROOKLYN,831,FLATBUSH AVENUE,11226,7182878800,Pizza,40.652256037037,-73.959164568739
40577535,ESTIATORIO MILOS,MANHATTAN,125,WEST   55 STREET,10019,2122457400,Greek,40.763506955506,-73.979275500684
40578092,COSTELLO'S CLADDAGH INN,BROOKLYN,3042,NOSTRAND AVENUE,11229,7183779798,Irish,40.610281755188,-73.943725098429
40578252,OSTERIA LAGUNA,MANHATTAN,209,EAST   42 STREET,10017,2125570001,Italian,40.750564332192,-73.973959571427
40578388,GIRALDA BAKERY,BRONX,1035,EAST  163 STREET,10459,7189918120,Bakery Products/Desserts,40.820992860827,-73.891316071168
40578433,VILLA RUSSO,QUEENS,118-16,101 AVENUE,11419,7188490990,Italian,40.689760354311,-73.826624463472
40578773,JOHN'S PIZZA,MANHATTAN,260,WEST   44 STREET,10036,2123917560,Pizza,40.7581174832,-73.987896951475
40579607,PAUL & JIMMY'S RISTORANTE,MANHATTAN,123,EAST   18 STREET,10003,2124759540,Italian,40.736601231362,-73.987283830274
40579797,THINK SWEET CAFE,BROOKLYN,546,KINGS HIGHWAY,11223,7186453473,Jewish/Kosher,40.604505473734,-73.969353101067
40580683,THE ORIGINAL PIZZA OF AVENUE L,BROOKLYN,9514,AVENUE L,11236,7185313559,Pizza,40.637787369869,-73.896641916373
40581363,BALLATO,MANHATTAN,55,EAST HOUSTON STREET,10012,2122748881,Italian,40.724716960505,-73.994292457663
40581387,STARBUCKS #7358,BROOKLYN,50,COURT STREET,11201,7188550369,Coffee/Tea,40.6923065143,-73.991100290211
40581692,MAZ MEZCAL,MANHATTAN,316,EAST   86 STREET,10028,2124721599,Mexican,40.777595486801,-73.951122253185
40581729,BONO'S CAFE,MANHATTAN,35,EAST   28 STREET,10016,2122139119,American,40.743836187896,-73.985283146066
40582271,LECHON HORNADO ECUATORIANO,QUEENS,76-18,ROOSEVELT AVENUE,11372,7182057357,Latin American,40.747050017419,-73.889322281844
40582335,WAYS & MEANS,MANHATTAN,167,BLEECKER STREET,10012,2122607993,American,40.728702502682,-74.000241737228
40584579,LENNY & JOHN'S PIZZA,BROOKLYN,2036,FLATBUSH AVENUE,11234,7182529710,Pizza,40.62027877808,-73.934376299286
40585860,N.Y. LIFE EXECUTIVE DINING ROOM .,MANHATTAN,51,MADISON AVENUE,10010,2125765359,American,40.743015641993,-73.986402054932
40586000,ZARO'S BREAD BASKET,MANHATTAN,89,EAST   42 STREET,10017,2122920163,Bakery Products/Desserts,40.752093933162,-73.977604354379
40586094,GENESIS # 1 WEST INDIAN,QUEENS,162-23,HILLSIDE AVENUE,11432,7187398443,Caribbean,40.708524120217,-73.799941899361
40586239,BROADWAY BAGEL,MANHATTAN,2658,BROADWAY,10025,2126620231,Bagels/Pretzels,40.797734597388,-73.969513012806
40586834,PERFECTO PIZZA & COFFEE SHOP,QUEENS,169-23,JAMAICA AVENUE,11432,7186585309,American,40.706961909677,-73.790478632437
40587273,DUNKIN',QUEENS,45-13,QUEENS BOULEVARD,11104,7184827282,Coffee/Tea,40.743240660189,-73.91940807304
40587698,STARBUCKS,MANHATTAN,540,COLUMBUS AVENUE,10024,2124964163,Coffee/Tea,40.78658608086,-73.972107344375
40587714,STARBUCKS COFFEE,MANHATTAN,757,3 AVENUE,10017,2127159884,Coffee/Tea,40.754027772142,-73.972056060847
40587835,MCLOUGHLIN'S,QUEENS,31-06,BROADWAY,11106,6465946254,Irish,40.761887022838,-73.925233339452
40587915,GINO'S PIZZERIA,QUEENS,158-46,CROSSBAY BOULEVARD,11414,7187384113,Pizza,40.660040241758,-73.84009917615
40588072,CIRO'S PIZZA,QUEENS,113-19,BEACH CHANNEL DRIVE,11694,7184748068,Pizza,40.582403684392,-73.836070066532
40589507,CONNECTICUT MUFFIN,BROOKLYN,206,PROSPECT PARK WEST,11215,7189652067,Coffee/Tea,40.660814323358,-73.980129315998
40591269,STARBUCKS,MANHATTAN,195,BROADWAY,10007,2123851104,Coffee/Tea,40.710529012969,-74.009378280217
40591271,101 DELI,QUEENS,100-16,ROCKAWAY BEACH BOULEVARD,11694,7186341121,Sandwiches,40.583655530006,-73.821536740421
40591607,PUMPS EXOTIC BAR,BROOKLYN,1077,GRAND STREET,11211,7185992474,American,40.713910441217,-73.932739871011
40592117,THE OTHEROOM,MANHATTAN,143,PERRY STREET,10014,2126459758,American,40.734872456791,-74.007985286781
40592181,MCDONALD'S,BRONX,1515,WILLIAMSBRIDGE ROAD,10461,7184091670,Hamburgers,40.844763407621,-73.846553221222
40592791,KRISPY PIZZA,BROOKLYN,7112,13 AVENUE,11228,7187459618,Pizza,40.622449373508,-74.005201652678
40592811,SALTY DOG RESTAURANT,BROOKLYN,7509,3 AVENUE,11209,7182380030,American,40.631306268849,-74.02784191689
40592981,FLUTE,MANHATTAN,205,WEST   54 STREET,10019,2122655169,French,40.763729700193,-73.981744618591
40593352,S & S CALABRO PIZZERIA,QUEENS,30-65,14 STREET,11102,7182785262,Pizza,40.769356440222,-73.931105987025
40593817,XTRA CHEESE PIZZERIA,QUEENS,147-20,NORTHERN BOULEVARD,11354,7189613122,Pizza,40.765158565992,-73.819088286458
40593844,THE ORIGINAL PIZZA OF 4TH AVE,BROOKLYN,6823,4 AVENUE,11220,7188368055,Pizza,40.635092336041,-74.023311006826
40593848,MY LITTLE PIZZERIA,BROOKLYN,114,COURT STREET,11201,7186436120,Pizza,40.69017664618,-73.992139082168
40594203,LA GOURMET,MANHATTAN,111,EAST   58 STREET,10022,2123080811,American,40.762006158224,-73.969583577219
40594214,MAGGIE MAY'S,QUEENS,214-22,41 AVENUE,11361,7182249898,Irish,40.763660877947,-73.770499110388
40594677,KABOOZ'S BAR & GRILLE,MANHATTAN,0,AMTRAK LEVEL,,2127600848,American,0.0,0.0
40594824,DUNKIN,QUEENS,60-40,MYRTLE AVENUE,11385,7183864633,Donuts,40.700607134992,-73.896652342481
40596246,GYRO KING,BRONX,2450,WALTON AVENUE,10468,7189336664,Greek,40.861985662316,-73.900565396482
40596349,RICK'S CAFE,MANHATTAN,147,WEST   43 STREET,10036,2128691212,American,40.756014630206,-73.984807600074
40596359,NEW YORKER HOTEL KITCHEN,MANHATTAN,481,8 AVENUE,10001,2122440719,American,40.752288062254,-73.9934021983
40596549,POLLOS A LA BARASA MARIO,QUEENS,40-19,BROADWAY,11103,7189322424,Latin American,40.758871630062,-73.918771835688
40597074,CAFFE' ROMEO,BROOKLYN,7111,20 AVENUE,11204,7182323131,Coffee/Tea,40.612987738798,-73.989515334813
40597409,STROMBOLI PIZZA,MANHATTAN,83,ST MARKS PLACE,10003,2126733691,Pizza,40.727746426494,-73.985647509709
40597618,TONY'S BRICK OVEN,STATEN ISLAND,1140,BAY STREET,10305,7188166516,Pizza,40.615309888749,-74.067052340049
40597923,BASSETT CATERERS,BROOKLYN,1404,AVENUE X,11235,7183329000,American,40.592105625364,-73.955906936162
40599004,BOTANICA,MANHATTAN,47,EAST HOUSTON STREET,10012,2123437251,American,40.724821275803,-73.994584681095
40600383,FERRARA'S,MANHATTAN,195,GRAND STREET,10013,2122266150,Bakery Products/Desserts,40.719202825851,-73.99699134326
40600516,CAFFE PALERMO,MANHATTAN,148,MULBERRY STREET,10013,2124314205,Bakery Products/Desserts,40.718928360738,-73.997474758979
40600780,LE RIVAGE,MANHATTAN,340,WEST   46 STREET,10036,2127657374,French,40.760299693312,-73.989167180685
40600853,YESHIVA UNIVERSITY - CARDOZO LAW SCHOOL PANTRY,MANHATTAN,5355,5 AVENUE,,2127900247,Jewish/Kosher,0.0,0.0
40601006,LA BRUSCHETTA,BROOKLYN,256,7 AVENUE,11215,7184994994,Pizza,40.669172094594,-73.979687032616
40601254,ALADDIN,QUEENS,29-06,36 AVENUE,11106,7187842554,Bangladeshi,40.7572466229,-73.931201580543
40601738,LA CANDELA ESPANOLA,STATEN ISLAND,3923,AMBOY ROAD,10308,7183568798,Spanish,40.551525701455,-74.14919032364
40602670,SOBAYA,MANHATTAN,229,EAST    9 STREET,10003,2125336966,Japanese,40.72962414296,-73.988255737229
40602783,EL TINA FISH MARKET & SEAFOOD RESTAURANT,MANHATTAN,500,WEST  207 STREET,10034,2125698838,Seafood,40.864459392694,-73.918974987265
40602855,STARBUCKS,MANHATTAN,462,7 AVENUE,10018,2122796432,Coffee/Tea,40.751747104858,-73.990074503944
40602872,STARBUCKS,STATEN ISLAND,2505,RICHMOND AVENUE,10314,7184944451,Coffee/Tea,40.587110213308,-74.168258345497
40602878,STARBUCKS #7378,MANHATTAN,10,UNION SQUARE EAST,10003,2129828426,Coffee/Tea,40.734696627418,-73.989925503095
40603743,ROSSVILLE PIZZERIA,STATEN ISLAND,960,BLOOMINGDALE ROAD,10309,7182274444,Pizza,40.549279701971,-74.220921016917
40604004,WRAP N RUN GRILL,MANHATTAN,1125,LEXINGTON AVENUE,10075,2127441588,American,40.774370849375,-73.959309638708
40604207,"CITY ISLAND DINER , SNUG BAR",BRONX,304,CITY ISLAND AVENUE,10464,7188859559,American,40.847047038568,-73.786406764151
40604769,FAMOUS FAMIGLIA,MANHATTAN,734,AMSTERDAM AVENUE,10025,2128647193,Pizza,40.793889459613,-73.970493514604
40605180,NOCELLO,MANHATTAN,257,WEST   55 STREET,10019,2127130224,Italian,40.765039130619,-73.982921116488
40605319,42ND STREET PIZZA DINER,MANHATTAN,647,WEST   42 STREET,10036,2125944312,American,40.76153260106,-73.999996390196
40605511,DOMINO'S,MANHATTAN,409,WEST  125 STREET,10027,2122803200,Pizza,40.811587862688,-73.954511033458
40605770,DUNKIN,QUEENS,30-45,STEINWAY STREET,11103,7187217888,Donuts,40.762687564938,-73.915958686636
40605839,OFF SHORE RESTAURANT,BROOKLYN,7822,3 AVENUE,11209,7189215900,American,40.629066294457,-74.028777657753
40605862,LICHEE NUT,BROOKLYN,162,MONTAGUE STREET,11201,7185225565,Chinese,40.694376195237,-73.992845391234
40606656,LATERNA TAVERNA,QUEENS,47-20,BELL BOULEVARD,11361,7184231245,Greek,40.756532231535,-73.767531454104
40606772,GEMINI DINER,MANHATTAN,641,2 AVENUE,10016,2125322143,American,40.745341385526,-73.975477368473
40607093,P.J. BRADY'S TAVERN,BRONX,3201,PHILIP AVENUE,10465,7189313250,American,40.830613737737,-73.817991779355
40607604,EL NUEVO CAFE LATINO,QUEENS,144-11,JAMAICA AVENUE,11435,7185263528,Latin American,40.702188840883,-73.811072878358
40608422,BEDFORD CAFE & RESTAURANT,BRONX,1,EAST BEDFORD PARK BOULEVARD,10468,7183653416,American,40.873289094236,-73.889252366613
40608576,DIVE 75,MANHATTAN,101,WEST   75 STREET,10023,2123627518,American,40.779511332867,-73.977710642448
40608702,BRIOSO RISTORANTE,STATEN ISLAND,174,NEW DORP LANE,10306,7186671700,Italian,40.57323534121,-74.11497807995
40608746,KANA TAPAS BAR,MANHATTAN,324,SPRING STREET,10013,2123438180,Tapas,40.725993041785,-74.009301091655
40609087,STRAUSS BAKERY,BROOKLYN,5115,13 AVENUE,11219,7188517728,Jewish/Kosher,40.633752320524,-73.993421168472
40609590,MORNING STAR CAFE,MANHATTAN,949,2 AVENUE,10022,2125881050,American,40.755113736371,-73.968355912545
40609677,BURGER KING,STATEN ISLAND,20,WILLOW BROOK ROAD,10302,7188159700,Hamburgers,40.624417425341,-74.144098034752
40609705,BARIOS PIZZA & RESTAURANT,STATEN ISLAND,446,NOME AVENUE,10314,7183700100,Pizza,40.589825046889,-74.164319072575
40610000,HOP LEE KITCHEN,BROOKLYN,992,MANHATTAN AVENUE,11222,7183894756,Chinese,40.732873832445,-73.954691264639
40610087,RUSSIAN VODKA ROOM,MANHATTAN,265,WEST   52 STREET,10019,2123075835,Russian,40.763175639217,-73.984315014892
40610554,THE SUMMIT,MANHATTAN,133,AVENUE C,10009,3474657911,American,40.724937364746,-73.978241275318
40611024,MADAME X,MANHATTAN,94,WEST HOUSTON STREET,10012,2125390808,American,40.727069367091,-74.000184004408
40611192,CHIARA PIZZERIA,BROOKLYN,176,GRAHAM AVENUE,11206,7183020226,Pizza,40.707734904999,-73.943256574455
40611399,RAO'S,MANHATTAN,455,EAST  114 STREET,10029,2127226709,Italian,40.793921210763,-73.934468118242
40611479,JOE'S OF AVE U,BROOKLYN,287,AVENUE U,11223,7184499285,Italian,40.596941895616,-73.973584008937
40612120,STARBUCKS,QUEENS,215-29,NORTHERN BOULEVARD,11361,7182814165,Coffee/Tea,40.760677348503,-73.766434000104
40614489,FRESH MEADOW'S PIZZA & RESTAURANT,QUEENS,195-09,69 AVENUE,11365,7182172700,Pizza,40.736933320233,-73.777988905215
40614573,PITKIN CARIBBEAN BAKERY,BROOKLYN,1728,PITKIN AVENUE,11212,7183460497,Caribbean,40.669870915299,-73.909371114194
40615672,PLAYWRIGHT CELTIC PUB,MANHATTAN,732,8 AVENUE,10036,2123548404,Irish,40.759393827978,-73.988203542079
40615828,THE BOWERY BALLROOM,MANHATTAN,6,DELANCEY STREET,10002,2125332111,American,40.720204530346,-73.993661523197
40616482,THE CARNEGIE CIGAR CLUB AND LOUNGE,MANHATTAN,156,WEST   56 STREET,10019,2129809476,Coffee/Tea,40.764530845901,-73.979813065911
40616509,MONTY Q'S,BROOKLYN,158,MONTAGUE STREET,11201,7182462000,Pizza,40.694414630745,-73.992986027166
40617224,C & C CATERING,BROOKLYN,7611,18 AVENUE,11214,7182322800,Italian,40.612645073641,-73.99671883176
40617736,BOTTINO,MANHATTAN,248,10 AVENUE,10001,2122066766,Italian,40.748601985022,-74.003493609025
40617746,SARABETH'S,MANHATTAN,423,AMSTERDAM AVENUE,10024,2124966280,American,40.784004487778,-73.977680244302
40618281,PASQUALE'S RIGOLETTO RESTAURANT,BRONX,2311,ARTHUR AVENUE,10458,7183656644,Italian,40.853812315447,-73.889078876356
40618557,CAFE MOGADOR,MANHATTAN,101,ST MARKS PLACE,10009,2126772226,Moroccan,40.727364787143,-73.984741997855
40618714,WEBSTER CAFE,BRONX,2873,WEBSTER AVENUE,10458,7187339634,American,40.867190361972,-73.88374882721
40619544,CAFETERIA,MANHATTAN,119,7 AVENUE,10011,2124141717,American,40.740598297273,-73.998174015506
40620325,BONDST,MANHATTAN,6,BOND STREET,10012,2127772500,Japanese,40.726833186084,-73.994512358639
40621241,CAFFE EGIDIO,BRONX,622,EAST  187 STREET,10458,7182956077,Bakery Products/Desserts,40.855122018555,-73.886741454718
40622348,P&S BAKERY RESTAURANT,BROOKLYN,917,UTICA AVENUE,11203,7184852020,Caribbean,40.650713245721,-73.930259555495
40622601,A-1 PIZZA SHOP,MANHATTAN,505,GRAND STREET,10002,2125330214,Pizza,40.714639696184,-73.982310025479
40623604,GOOD ENOUGH TO EAT,MANHATTAN,520,COLUMBUS AVENUE,10024,9178463835,American,40.785905502434,-73.972605966568
40624409,FAMOUS FISH MARKET,MANHATTAN,684,ST NICHOLAS AVENUE,10030,2124918323,Seafood,40.823430029427,-73.945029162282
40624458,PRIMO AMORE,QUEENS,34-33,FRANCIS LEWIS BOULEVARD,11358,7184616100,Italian,40.765651162299,-73.789275259451
40624470,BILLY'S SPORT BAR RESTAURANT & LOUNGE,BRONX,856,RIVER AVENUE,10451,7185859400,American,40.827237441749,-73.926247254001
40624607,FRANK,MANHATTAN,88,2 AVENUE,10003,2124200202,Italian,40.72686297359,-73.988909258942
40624744,SWING 46 JAZZ AND SUPPER CLUB,MANHATTAN,349,WEST   46 STREET,10036,2122629554,American,40.760384794696,-73.989315166179
40625198,KOREAN AIR LOUNGE,QUEENS,0,JFK INTERNATIONAL AIRPOR,11430,7187512030,Korean,40.648312826068,-73.788281497594
40625346,ROLF'S,MANHATTAN,281,3 AVENUE,10010,2124774750,German,40.738060990994,-73.983689457607
40625667,MI BARRIO,BROOKLYN,3415,14 AVENUE,11218,7189729669,Mexican,40.641905739708,-73.981356489665
40625816,THE FITZ,MANHATTAN,687,LEXINGTON AVENUE,10022,2123550100,American,40.7605568732,-73.969385705309
40626609,PARK TOWERS CAFE,MANHATTAN,499,PARK AVENUE,10022,2123109793,,40.762807699869,-73.969857560127
40633087,BABBO,MANHATTAN,110,WAVERLY PLACE,10011,2127770303,Italian,40.732462828253,-73.999152067659
40633995,TACO BELL,QUEENS,83-01,37 AVENUE,11372,7184789530,Tex-Mex,40.749860120081,-73.883243359146
40634433,DUNKIN / BASKIN ROBBINS,QUEENS,248-09,NORTHERN BOULEVARD,11362,7182250513,Donuts,40.767252102823,-73.738894447833
40634607,PIZZA ITALIA 1,BRONX,842,EAST  180 STREET,10460,7185842500,Pizza,40.845660768368,-73.883844427647
40634891,ARLENE'S GROCERY,MANHATTAN,95,STANTON STREET,10002,2123581633,American,40.721359649578,-73.988239161102
40634937,MALATESTA TRATTORIA,MANHATTAN,649,WASHINGTON STREET,10014,2127411207,Italian,40.732747963593,-74.008612864661
40635366,THE LIBRARY,MANHATTAN,7,AVENUE A,10009,2123751352,American,40.722539660114,-73.98609959578
40635454,THE LOWELL,MANHATTAN,28,EAST   63 STREET,10065,2126056859,American,40.765969522515,-73.969336277115
40635781,CARAVAN OF DREAMS,MANHATTAN,405,EAST    6 STREET,10009,2122541613,Vegetarian,40.726231330031,-73.985763289563
40635976,LATIN BAKERY,QUEENS,41-41,MAIN STREET,11355,7189618900,Latin American,40.75711233318,-73.828960741973
